,review_id,image_file,score
0,h-DEP7jchR5ddJwIcKWfKg,--0N47OO74edFVoZI7lGPQ.jpg,0.513821005821228
1,h-DEP7jchR5ddJwIcKWfKg,0Hpev-mgRhhQ6_Y4BPkdoQ.jpg,0.6005033850669861
2,h-DEP7jchR5ddJwIcKWfKg,3oz-yQlzresCPQ4RWtc3og.jpg,0.5465120673179626
3,h-DEP7jchR5ddJwIcKWfKg,B0TKyNStkgreP_kCQl3K7g.jpg,0.5931380987167358
4,h-DEP7jchR5ddJwIcKWfKg,bfPlnAws7z1-LjX5nDlD3Q.jpg,0.5689491629600525
5,h-DEP7jchR5ddJwIcKWfKg,cNRX-TVvETL7-SzlwaG0Cw.jpg,0.5830555558204651
6,h-DEP7jchR5ddJwIcKWfKg,MdK4A8vgvTGraYFqVhJWmg.jpg,0.584699273109436
7,h-DEP7jchR5ddJwIcKWfKg,P6cuLfRXzuNwtJAbxFN6DA.jpg,0.4707563519477844
8,h-DEP7jchR5ddJwIcKWfKg,te-eDQws0BZ5Fb4s-TfVcg.jpg,0.5560358166694641
9,h-DEP7jchR5ddJwIcKWfKg,ZPv6ng0z7dLJDTYTESyVjw.jpg,0.7111015319824219
10,A3NeldVTkSZhBIpHTG8nLA,--1nspslpOXWrxMuOzXHWQ.jpg,0.566160261631012
11,A3NeldVTkSZhBIpHTG8nLA,iLIN8-peJ9PNjl3epdDp2A.jpg,0.5224013328552246
12,ktdpmCGlzDkQCrCCLylrIg,--25-yKa8cMeeqkb_-uMAA.jpg,0.5937979221343994
13,ktdpmCGlzDkQCrCCLylrIg,kcmm47LgZLOkhOrqtdFWSg.jpg,0.6149705052375793
14,ktdpmCGlzDkQCrCCLylrIg,wY4oQ0CdTP1IEOiL7zZ4Nw.jpg,0.5238581895828247
15,ktdpmCGlzDkQCrCCLylrIg,YhX9lsuJ85zFF7i_-Orlfw.jpg,0.6605898141860962
16,3RmI4QP4sXvNwZzOCzec5g,--33tXoB9VJNn-VrppifGg.jpg,0.7919432520866394
17,3RmI4QP4sXvNwZzOCzec5g,-qRf8sbAD5qUL-1eC5PgNw.jpg,0.7584474086761475
18,3RmI4QP4sXvNwZzOCzec5g,tOP2CFMkjMbhioSRpkSkZQ.jpg,0.8152647018432617
19,G67nazKpUS7ZYNEepeMXAA,--41iNhhL_NbtahcbQ7eHg.jpg,0.5455988049507141
20,G67nazKpUS7ZYNEepeMXAA,1U1NJkbXXxCTbK-cVyZz3g.jpg,0.663794219493866
21,G67nazKpUS7ZYNEepeMXAA,73eqhdF8Bu5jrJxNVvWghg.jpg,0.7080992460250854
22,G67nazKpUS7ZYNEepeMXAA,pHIhrrn_jD-dFTAH5tzpZg.jpg,0.6900268793106079
23,G67nazKpUS7ZYNEepeMXAA,U2TR72J2ceNn5nmsAxKHgw.jpg,0.7243051528930664
24,G67nazKpUS7ZYNEepeMXAA,wAbxn34CbtYIN5ZLI1mqvQ.jpg,0.5764301419258118
25,G67nazKpUS7ZYNEepeMXAA,yVgSXdMtxWsX7St2vNK_4Q.jpg,0.6198351383209229
