,review_id,image_file,score
0,jo3NwiOzoUEOX8ul6iWAvQ,bY14EKoSaShDt0LTAzGG-w.jpg,0.6818442344665527
1,jo3NwiOzoUEOX8ul6iWAvQ,D4ssaeOm4S1rO7tlP6cpnQ.jpg,0.6876954436302185
2,jo3NwiOzoUEOX8ul6iWAvQ,J1b6WfrnNpDBYHzzJZqMTg.jpg,0.7220098376274109
3,PR5x1YqREvvPsc3QWp3Xkw,BY1NaKce6nrSaxBp4h-Kng.jpg,0.6565530896186829
4,PR5x1YqREvvPsc3QWp3Xkw,Jhfi8y95nWP65Zqh0tiC7Q.jpg,0.7020015120506287
5,PR5x1YqREvvPsc3QWp3Xkw,Kh3y1V8KWqUXMTZLKvErlA.jpg,0.6105797290802002
6,PR5x1YqREvvPsc3QWp3Xkw,sJUSSOSWJ5z0XYufToJ5MA.jpg,0.5030550360679626
7,PR5x1YqREvvPsc3QWp3Xkw,Srun31YkNwRidGZnz1LWxg.jpg,0.527404248714447
8,krP83Yl8ejiVOufj4Q-NwA,By2qi9IFC9phc1_PfOufHg.jpg,0.661421000957489
9,_6oXnE-q5E-TAswokOTj8A,BY2_iGrUbfuJq36TtZSk8g.jpg,0.7951752543449402
10,_6oXnE-q5E-TAswokOTj8A,MeGKyW5G9IRKCG-yEPXyfQ.jpg,0.8073626160621643
11,4-jOTL0g9SdHTim5nralDA,BY5HiDSqTRb3GiPIf5gskA.jpg,0.7573639154434204
12,4-jOTL0g9SdHTim5nralDA,IxxsGiLfgjEF70l8ksUWrg.jpg,0.8014923334121704
13,_LENLRI8-PreoEw3cy6C2Q,BY5nXrnxqrVLkPexStYD7g.jpg,0.7282952070236206
14,_LENLRI8-PreoEw3cy6C2Q,l2dR1FgtJ8n-JeqgxqPa5w.jpg,0.7137927412986755
15,_LENLRI8-PreoEw3cy6C2Q,QuBBLQMHj67HnaSb91tspg.jpg,0.85319584608078
16,Y697saoLcqfsEQHspI2SMw,BY5wYeMFJHOuoqXAwTUDEg.jpg,0.675982654094696
17,Y697saoLcqfsEQHspI2SMw,cqqLrHLpArW3D5tpg60JaA.jpg,0.6088900566101074
18,4eQwdMvTXJ2KrMfTusz06g,By61iRNF3i35i5FaHQHUkg.jpg,0.6195829510688782
19,4eQwdMvTXJ2KrMfTusz06g,iJAjJkYBvM0l3RCPicXQWA.jpg,0.7321130633354187
20,4eQwdMvTXJ2KrMfTusz06g,jfd8zOOucxew1qSi-Y1_ig.jpg,0.7504997849464417
21,4eQwdMvTXJ2KrMfTusz06g,m86Lou_gORleG25CqHlTeA.jpg,0.7493525147438049
22,4eQwdMvTXJ2KrMfTusz06g,RXHvz_Vr3nnJiHTMzkNSZA.jpg,0.7148014307022095
23,4eQwdMvTXJ2KrMfTusz06g,Shc5eeQqGCyHltvt0I2ldA.jpg,0.4677208960056305
24,4eQwdMvTXJ2KrMfTusz06g,vIwt73Cjye9zlnBw-4262g.jpg,0.6724233627319336
25,m9hbW-eobgcBCHT373glFw,by6L8XTdmPjjVLWvEDqiEQ.jpg,0.4971975088119507
26,m9hbW-eobgcBCHT373glFw,E-qYk94Ur0UtJA5ojMz6Yg.jpg,0.7528266310691833
27,m9hbW-eobgcBCHT373glFw,e81XxwZ-KGkkP_hgIBNyVg.jpg,0.7823124527931213
28,m9hbW-eobgcBCHT373glFw,hcj2KC4wWjXT0CAVeIQtSQ.jpg,0.7084532380104065
29,m9hbW-eobgcBCHT373glFw,j8pkk4ZGwp3ay5CZctI2pw.jpg,0.7372966408729553
30,m9hbW-eobgcBCHT373glFw,jXvLh_O1-JhQykv_MhFceg.jpg,0.7668022513389587
31,m9hbW-eobgcBCHT373glFw,qTH1o51yliHxsDw7PSS8xQ.jpg,0.7954317927360535
32,m9hbW-eobgcBCHT373glFw,skBz3h5WMQnx079L9w6tIA.jpg,0.7191449403762817
33,m9hbW-eobgcBCHT373glFw,zYmvsmO4oYAoYZzbLTQObg.jpg,0.7951342463493347
34,-O5ag7r5Aopg-YbMnv_BLA,bY7q4Gee2V8Ns7vNZJv8zg.jpg,0.666321337223053
35,-O5ag7r5Aopg-YbMnv_BLA,epEUMuo38O-MkERWTeVvkQ.jpg,0.7756762504577637
36,-O5ag7r5Aopg-YbMnv_BLA,sryBvZFYTZnCbGqT4uLvYg.jpg,0.8030281066894531
37,LcWGpWFjDJwie8oUl2rvFA,bY7TTYq4-gsDfIrTqp7mxA.jpg,0.4223722517490387
38,LcWGpWFjDJwie8oUl2rvFA,Du0e7C3TXO_7tNXaLno1QQ.jpg,0.603518009185791
39,LcWGpWFjDJwie8oUl2rvFA,OaoHxlFm_6k94QvJ7eoXEQ.jpg,0.7760675549507141
40,LcWGpWFjDJwie8oUl2rvFA,os9uKHZfTVpSnZpt-x497A.jpg,0.7338079810142517
