,review_id,image_file,score
0,8P3gIttle9lownrfWVQpkQ,Ag0HCItJNC30KLjpugU4yA.jpg,0.5331575274467468
1,8P3gIttle9lownrfWVQpkQ,Bw5fk9jVelKdNXTYR0u5ZQ.jpg,0.7411625385284424
2,IW2hNtaJDSKYNtFerwEOYA,AG0TDfmUQepFHDCTBBOSjw.jpg,0.5083936452865601
3,IW2hNtaJDSKYNtFerwEOYA,E-pi0Fhl1MnYkaCRuS82Og.jpg,0.6197638511657715
4,IW2hNtaJDSKYNtFerwEOYA,hugQOVPPOiEJ1UyYWnP-UA.jpg,0.6224240660667419
5,IW2hNtaJDSKYNtFerwEOYA,Iy44Jm-6Xp11BVM7qwAbXw.jpg,0.4505161941051483
6,UXylGCica1w1GTIqVw8hsQ,ag1fE6Cxko_1tLfTSs-giQ.jpg,0.6192139387130737
7,UXylGCica1w1GTIqVw8hsQ,eHJeAK9mYa7JIOVdakfgwg.jpg,0.6701317429542542
8,UXylGCica1w1GTIqVw8hsQ,GQz1HUx0g9hsNNY5_5WR-w.jpg,0.544165313243866
9,UXylGCica1w1GTIqVw8hsQ,HY_4SYKZnaB4T2P4ZRdjIQ.jpg,0.5688042640686035
10,UXylGCica1w1GTIqVw8hsQ,L7tsmCVonqRcASBQQPsZCg.jpg,0.6002309322357178
11,UXylGCica1w1GTIqVw8hsQ,vjfs_u4tIah4KC2UE3EWUg.jpg,0.32036569714546204
12,7t8OBD6Nns6v-YnkDPJW9Q,AG2wymfpIbpEIxK4i4MQGA.jpg,0.7513523101806641
13,7t8OBD6Nns6v-YnkDPJW9Q,jtqxCx_Ngx9TCqeIww02FA.jpg,0.7337738275527954
14,7t8OBD6Nns6v-YnkDPJW9Q,mbNxewGqkv-z1MKcE8KmTg.jpg,0.7468597888946533
15,1_bgy36yhiXXIPixe3NlHg,AG7klH7PJjnbhbZfdTbG3w.jpg,0.5929194092750549
16,1_bgy36yhiXXIPixe3NlHg,C2Kz0xIsc4P3kl4BqzG5MA.jpg,0.6250723004341125
17,1_bgy36yhiXXIPixe3NlHg,F7EdYbE4MLoR7Vy8z9auCQ.jpg,0.5844070315361023
18,1_bgy36yhiXXIPixe3NlHg,N0FTYgul5bTeZQzpSJQx3w.jpg,0.6677890419960022
19,9J1-HGgPv8-DrB9Of3pkfg,aG8Y8RWu3rP-Y1lvxAhkIQ.jpg,0.6387227177619934
20,9J1-HGgPv8-DrB9Of3pkfg,bEQTZpKEVqxhyJrchB3Lpw.jpg,0.655426561832428
21,x_RmXMJ4Hz85_Z1QuKVReg,Agab6J3Z3xr8xjWkrzH0hQ.jpg,0.700684666633606
22,x_RmXMJ4Hz85_Z1QuKVReg,akGXQK8cwWwpIySbdGyEbA.jpg,0.6986882090568542
23,x_RmXMJ4Hz85_Z1QuKVReg,ED5pu8bTwKpwDen-N0S5pw.jpg,0.7296878099441528
24,x_RmXMJ4Hz85_Z1QuKVReg,INeG-2Hhghg28mlHux0yVA.jpg,0.5111392736434937
25,x_RmXMJ4Hz85_Z1QuKVReg,Un-PfYypDfMbnvjmHGvUMg.jpg,0.6874616742134094
26,ObgbQlRmjBeFyeSE2hv8Hw,AGb1j73wZjFtAeCjLllYLw.jpg,0.7435741424560547
27,ObgbQlRmjBeFyeSE2hv8Hw,g4xCGVm-M6OIOUMLIgDQ5g.jpg,0.7421229481697083
28,ObgbQlRmjBeFyeSE2hv8Hw,qH2jUns7ale6knQLTHteuA.jpg,0.715951681137085
29,ObgbQlRmjBeFyeSE2hv8Hw,qoOO_Kctqhzp_Ag8KEFLzg.jpg,0.6792657971382141
30,rgHI5dL5akpJ50p-PA6zIg,agccwytqEhQLYSnx3JH4rg.jpg,0.7401189804077148
